预测位移数据：4801点
 43.473690,3.312477
 50.000000,3.377958
 56.526310,3.475575
 62.940952,3.603657
 69.134172,3.760012
 75.000000,3.941964
 80.438071,4.146398
 85.355339,4.369816
 89.667667,4.608396
 93.301270,4.858055
 96.193977,5.114521
 98.296291,5.373409
 99.572243,5.630287
 100.000000,5.880764
 99.572243,6.120553
 98.296291,6.345554
 96.193977,6.551917
 93.301270,6.736113
 89.667667,6.894991
 85.355339,7.025834
 80.438071,7.126402
 75.000000,7.194976
 69.134172,7.230382
 62.940952,7.232013
 56.526310,7.199841
 50.000000,7.134416
 43.473690,7.036856
 37.059048,6.908829
 30.865828,6.752526
 25.000000,6.570619
 19.561929,6.366220
 14.644661,6.142827
 10.332333,5.904261
 6.698730,5.654605
 3.806023,5.398130
 1.703709,5.139226
 0.427757,4.882324
 0.000000,4.631819
 0.427757,4.392001
 1.703709,4.166973
 3.806023,3.960586
 6.698730,3.776373
 10.332333,3.617487
 14.644661,3.486647
 19.561929,3.386093
 25.000000,3.317544
 30.865828,3.282174
 37.059048,3.280588
 43.473690,3.312811
 50.000000,3.378292
 56.526310,3.475909
 62.940952,3.603992
 69.134172,3.760347
 75.000000,3.942299
 80.438071,4.146733
 85.355339,4.370151
 89.667667,4.608731
 93.301270,4.858391
 96.193977,5.114858
 98.296291,5.373745
 99.572243,5.630624
 100.000000,5.881101
 99.572243,6.120891
 98.296291,6.345891
 96.193977,6.552255
 93.301270,6.736451
 89.667667,6.895330
 85.355339,7.026173
 80.438071,7.126741
 75.000000,7.195315
 69.134172,7.230721
 62.940952,7.232352
 56.526310,7.200180
 50.000000,7.134755
 43.473690,7.037195
 37.059048,6.909168
 30.865828,6.752864
 25.000000,6.570957
 19.561929,6.366558
 14.644661,6.143165
 10.332333,5.904598
 6.698730,5.654942
 3.806023,5.398467
 1.703709,5.139563
 0.427757,4.882660
 0.000000,4.632155
 0.427757,4.392336
 1.703709,4.167308
 3.806023,3.960921
 6.698730,3.776708
 10.332333,3.617821
 14.644661,3.486981
 19.561929,3.386427
 25.000000,3.317878
 30.865828,3.282508
 37.059048,3.280921
 43.473690,3.313145
 50.000000,3.378626
 56.526310,3.476243
 62.940952,3.604326
 69.134172,3.760681
 75.000000,3.942633
 80.438071,4.147068
 85.355339,4.370486
 89.667667,4.609067
 93.301270,4.858726
 96.193977,5.115193
 98.296291,5.374081
 99.572243,5.630961
 100.000000,5.881438
 99.572243,6.121228
 98.296291,6.346229
 96.193977,6.552593
 93.301270,6.736789
 89.667667,6.895668
 85.355339,7.026511
 80.438071,7.127080
 75.000000,7.195654
 69.134172,7.231059
 62.940952,7.232691
 56.526310,7.200519
 50.000000,7.135094
 43.473690,7.037533
 37.059048,6.909506
 30.865828,6.753202
 25.000000,6.571295
 19.561929,6.366896
 14.644661,6.143502
 10.332333,5.904935
 6.698730,5.655279
 3.806023,5.398803
 1.703709,5.139899
 0.427757,4.882995
 0.000000,4.632491
 0.427757,4.392671
 1.703709,4.167642
 3.806023,3.961255
 6.698730,3.777042
 10.332333,3.618155
 14.644661,3.487315
 19.561929,3.386760
 25.000000,3.318211
 30.865828,3.282841
 37.059048,3.281255
 43.473690,3.313478
 50.000000,3.378959
 56.526310,3.476576
 62.940952,3.604659
 69.134172,3.761015
 75.000000,3.942967
 80.438071,4.147402
 85.355339,4.370821
 89.667667,4.609401
 93.301270,4.859061
 96.193977,5.115529
 98.296291,5.374417
 99.572243,5.631297
 100.000000,5.881774
 99.572243,6.121564
 98.296291,6.346566
 96.193977,6.552930
 93.301270,6.737127
 89.667667,6.896006
 85.355339,7.026849
 80.438071,7.127418
 75.000000,7.195992
 69.134172,7.231398
 62.940952,7.233029
 56.526310,7.200857
 50.000000,7.135432
 43.473690,7.037871
 37.059048,6.909844
 30.865828,6.753540
 25.000000,6.571632
 19.561929,6.367233
 14.644661,6.143839
 10.332333,5.905272
 6.698730,5.655615
 3.806023,5.399139
 1.703709,5.140234
 0.427757,4.883331
 0.000000,4.632825
 0.427757,4.393006
 1.703709,4.167977
 3.806023,3.961589
 6.698730,3.777375
 10.332333,3.618489
 14.644661,3.487648
 19.561929,3.387093
 25.000000,3.318544
 30.865828,3.283174
 37.059048,3.281587
 43.473690,3.313811
 50.000000,3.379292
 56.526310,3.476909
 62.940952,3.604992
 69.134172,3.761348
 75.000000,3.943300
 80.438071,4.147735
 85.355339,4.371155
 89.667667,4.609735
 93.301270,4.859395
 96.193977,5.115864
 98.296291,5.374752
 99.572243,5.631632
 100.000000,5.882110
 99.572243,6.121900
 98.296291,6.346902
 96.193977,6.553266
 93.301270,6.737463
 89.667667,6.896343
 85.355339,7.027186
 80.438071,7.127755
 75.000000,7.196329
 69.134172,7.231735
 62.940952,7.233366
 56.526310,7.201195
 50.000000,7.135769
 43.473690,7.038209
 37.059048,6.910181
 30.865828,6.753877
 25.000000,6.571969
 19.561929,6.367569
 14.644661,6.144175
 10.332333,5.905608
 6.698730,5.655950
 3.806023,5.399474
 1.703709,5.140569
 0.427757,4.883665
 0.000000,4.633160
 0.427757,4.393340
 1.703709,4.168310
 3.806023,3.961923
 6.698730,3.777709
 10.332333,3.618822
 14.644661,3.487981
 19.561929,3.387426
 25.000000,3.318877
 30.865828,3.283506
 37.059048,3.281919
 43.473690,3.314143
 50.000000,3.379624
 56.526310,3.477242
 62.940952,3.605325
 69.134172,3.761680
 75.000000,3.943633
 80.438071,4.148068
 85.355339,4.371488
 89.667667,4.610069
 93.301270,4.859729
 96.193977,5.116198
 98.296291,5.375086
 99.572243,5.631967
 100.000000,5.882445
 99.572243,6.122236
 98.296291,6.347238
 96.193977,6.553602
 93.301270,6.737800
 89.667667,6.896679
 85.355339,7.027522
 80.438071,7.128092
 75.000000,7.196666
 69.134172,7.232072
 62.940952,7.233703
 56.526310,7.201531
 50.000000,7.136106
 43.473690,7.038545
 37.059048,6.910518
 30.865828,6.754213
 25.000000,6.572305
 19.561929,6.367905
 14.644661,6.144510
 10.332333,5.905943
 6.698730,5.656285
 3.806023,5.399809
 1.703709,5.140903
 0.427757,4.883999
 0.000000,4.633493
 0.427757,4.393673
 1.703709,4.168643
 3.806023,3.962255
 6.698730,3.778041
 10.332333,3.619154
 14.644661,3.488313
 19.561929,3.387757
 25.000000,3.319208
 30.865828,3.283838
 37.059048,3.282251
 43.473690,3.314474
 50.000000,3.379955
 56.526310,3.477573
 62.940952,3.605656
 69.134172,3.762012
 75.000000,3.943965
 80.438071,4.148400
 85.355339,4.371820
 89.667667,4.610402
 93.301270,4.860062
 96.193977,5.116531
 98.296291,5.375420
 99.572243,5.632301
 100.000000,5.882779
 99.572243,6.122570
 98.296291,6.347573
 96.193977,6.553937
 93.301270,6.738135
 89.667667,6.897015
 85.355339,7.027858
 80.438071,7.128428
 75.000000,7.197002
 69.134172,7.232408
 62.940952,7.234039
 56.526310,7.201867
 50.000000,7.136442
 43.473690,7.038881
 37.059048,6.910853
 30.865828,6.754549
 25.000000,6.572640
 19.561929,6.368240
 14.644661,6.144845
 10.332333,5.906277
 6.698730,5.656619
 3.806023,5.400143
 1.703709,5.141237
 0.427757,4.884332
 0.000000,4.633826
 0.427757,4.394006
 1.703709,4.168976
 3.806023,3.962587
 6.698730,3.778373
 10.332333,3.619485
 14.644661,3.488644
 19.561929,3.388089
 25.000000,3.319539
 30.865828,3.284169
 37.059048,3.282582
 43.473690,3.314805
 50.000000,3.380286
 56.526310,3.477904
 62.940952,3.605987
 69.134172,3.762343
 75.000000,3.944296
 80.438071,4.148732
 85.355339,4.372152
 89.667667,4.610734
 93.301270,4.860395
 96.193977,5.116864
 98.296291,5.375753
 99.572243,5.632634
 100.000000,5.883113
 99.572243,6.122904
 98.296291,6.347907
 96.193977,6.554272
 93.301270,6.738470
 89.667667,6.897349
 85.355339,7.028193
 80.438071,7.128763
 75.000000,7.197337
 69.134172,7.232743
 62.940952,7.234375
 56.526310,7.202203
 50.000000,7.136777
 43.473690,7.039216
 37.059048,6.911189
 30.865828,6.754884
 25.000000,6.572975
 19.561929,6.368574
 14.644661,6.145179
 10.332333,5.906611
 6.698730,5.656953
 3.806023,5.400476
 1.703709,5.141569
 0.427757,4.884665
 0.000000,4.634158
 0.427757,4.394337
 1.703709,4.169307
 3.806023,3.962919
 6.698730,3.778704
 10.332333,3.619816
 14.644661,3.488975
 19.561929,3.388419
 25.000000,3.319869
 30.865828,3.284499
 37.059048,3.282912
 43.473690,3.315135
 50.000000,3.380616
 56.526310,3.478234
 62.940952,3.606317
 69.134172,3.762674
 75.000000,3.944627
 80.438071,4.149063
 85.355339,4.372483
 89.667667,4.611065
 93.301270,4.860726
 96.193977,5.117196
 98.296291,5.376085
 99.572243,5.632967
 100.000000,5.883446
 99.572243,6.123237
 98.296291,6.348240
 96.193977,6.554606
 93.301270,6.738804
 89.667667,6.897684
 85.355339,7.028528
 80.438071,7.129097
 75.000000,7.197672
 69.134172,7.233078
 62.940952,7.234709
 56.526310,7.202537
 50.000000,7.137112
 43.473690,7.039551
 37.059048,6.911523
 30.865828,6.755218
 25.000000,6.573309
 19.561929,6.368908
 14.644661,6.145513
 10.332333,5.906944
 6.698730,5.657285
 3.806023,5.400808
 1.703709,5.141901
 0.427757,4.884996
 0.000000,4.634489
 0.427757,4.394669
 1.703709,4.169638
 3.806023,3.963249
 6.698730,3.779034
 10.332333,3.620146
 14.644661,3.489305
 19.561929,3.388749
 25.000000,3.320199
 30.865828,3.284828
 37.059048,3.283241
 43.473690,3.315464
 50.000000,3.380945
 56.526310,3.478564
 62.940952,3.606647
 69.134172,3.763003
 75.000000,3.944957
 80.438071,4.149393
 85.355339,4.372813
 89.667667,4.611396
 93.301270,4.861057
 96.193977,5.117527
 98.296291,5.376417
 99.572243,5.633299
 100.000000,5.883778
 99.572243,6.123570
 98.296291,6.348573
 96.193977,6.554939
 93.301270,6.739137
 89.667667,6.898017
 85.355339,7.028861
 80.438071,7.129431
 75.000000,7.198006
 69.134172,7.233412
 62.940952,7.235043
 56.526310,7.202871
 50.000000,7.137446
 43.473690,7.039884
 37.059048,6.911856
 30.865828,6.755551
 25.000000,6.573642
 19.561929,6.369241
 14.644661,6.145845
 10.332333,5.907277
 6.698730,5.657617
 3.806023,5.401140
 1.703709,5.142233
 0.427757,4.885327
 0.000000,4.634820
 0.427757,4.394999
 1.703709,4.169968
 3.806023,3.963579
 6.698730,3.779364
 10.332333,3.620475
 14.644661,3.489634
 19.561929,3.389077
 25.000000,3.320528
 30.865828,3.285157
 37.059048,3.283570
 43.473690,3.315793
 50.000000,3.381274
 56.526310,3.478892
 62.940952,3.606976
 69.134172,3.763332
 75.000000,3.945286
 80.438071,4.149722
 85.355339,4.373143
 89.667667,4.611726
 93.301270,4.861387
 96.193977,5.117857
 98.296291,5.376748
 99.572243,5.633630
 100.000000,5.884109
 99.572243,6.123902
 98.296291,6.348905
 96.193977,6.555271
 93.301270,6.739470
 89.667667,6.898350
 85.355339,7.029194
 80.438071,7.129764
 75.000000,7.198339
 69.134172,7.233745
 62.940952,7.235377
 56.526310,7.203205
 50.000000,7.137779
 43.473690,7.040217
 37.059048,6.912189
 30.865828,6.755884
 25.000000,6.573974
 19.561929,6.369573
 14.644661,6.146177
 10.332333,5.907608
 6.698730,5.657949
 3.806023,5.401471
 1.703709,5.142563
 0.427757,4.885658
 0.000000,4.635150
 0.427757,4.395329
 1.703709,4.170298
 3.806023,3.963908
 6.698730,3.779693
 10.332333,3.620804
 14.644661,3.489962
 19.561929,3.389406
 25.000000,3.320856
 30.865828,3.285485
 37.059048,3.283898
 43.473690,3.316121
 50.000000,3.381602
 56.526310,3.479220
 62.940952,3.607304
 69.134172,3.763661
 75.000000,3.945614
 80.438071,4.150051
 85.355339,4.373472
 89.667667,4.612055
 93.301270,4.861717
 96.193977,5.118187
 98.296291,5.377078
 99.572243,5.633960
 100.000000,5.884440
 99.572243,6.124233
 98.296291,6.349236
 96.193977,6.555603
 93.301270,6.739801
 89.667667,6.898682
 85.355339,7.029526
 80.438071,7.130097
 75.000000,7.198671
 69.134172,7.234078
 62.940952,7.235709
 56.526310,7.203537
 50.000000,7.138111
 43.473690,7.040550
 37.059048,6.912521
 30.865828,6.756216
 25.000000,6.574306
 19.561929,6.369905
 14.644661,6.146508
 10.332333,5.907939
 6.698730,5.658279
 3.806023,5.401801
 1.703709,5.142893
 0.427757,4.885987
 0.000000,4.635479
 0.427757,4.395658
 1.703709,4.170626
 3.806023,3.964237
 6.698730,3.780021
 10.332333,3.621132
 14.644661,3.490290
 19.561929,3.389733
 25.000000,3.321183
 30.865828,3.285812
 37.059048,3.284225
 43.473690,3.316448
 50.000000,3.381929
 56.526310,3.479548
 62.940952,3.607631
 69.134172,3.763988
 75.000000,3.945942
 80.438071,4.150379
 85.355339,4.373800
 89.667667,4.612383
 93.301270,4.862046
 96.193977,5.118516
 98.296291,5.377407
 99.572243,5.634290
 100.000000,5.884770
 99.572243,6.124563
 98.296291,6.349567
 96.193977,6.555934
 93.301270,6.740133
 89.667667,6.899013
 85.355339,7.029858
 80.438071,7.130428
 75.000000,7.199003
 69.134172,7.234410
 62.940952,7.236041
 56.526310,7.203869
 50.000000,7.138443
 43.473690,7.040881
 37.059048,6.912853
 30.865828,6.756547
 25.000000,6.574637
 19.561929,6.370236
 14.644661,6.146839
 10.332333,5.908269
 6.698730,5.658609
 3.806023,5.402131
 1.703709,5.143223
 0.427757,4.886316
 0.000000,4.635808
 0.427757,4.395986
 1.703709,4.170954
 3.806023,3.964564
 6.698730,3.780348
 10.332333,3.621459
 14.644661,3.490617
 19.561929,3.390060
 25.000000,3.321510
 30.865828,3.286139
 37.059048,3.284551
 43.473690,3.316775
 50.000000,3.382256
 56.526310,3.479874
 62.940952,3.607958
 69.134172,3.764315
 75.000000,3.946269
 80.438071,4.150706
 85.355339,4.374128
 89.667667,4.612711
 93.301270,4.862374
 96.193977,5.118845
 98.296291,5.377736
 99.572243,5.634619
 100.000000,5.885099
 99.572243,6.124893
 98.296291,6.349897
 96.193977,6.556264
 93.301270,6.740463
 89.667667,6.899344
 85.355339,7.030189
 80.438071,7.130759
 75.000000,7.199334
 69.134172,7.234741
 62.940952,7.236372
 56.526310,7.204200
 50.000000,7.138774
 43.473690,7.041212
 37.059048,6.913184
 30.865828,6.756878
 25.000000,6.574968
 19.561929,6.370566
 14.644661,6.147169
 10.332333,5.908599
 6.698730,5.658938
